difficulty,total_hours,enrolled,rating,institution
intermediate,22.0,0.0,4.7,CertNexus
beginner,19.0,4688.0,4.6,INSEAD
intermediate,2.0,0.0,4.7,Coursera
beginner,90.0,14468.0,4.7,Coursera
intermediate,13.0,9790.0,4.3,University of London
beginner,18.0,204724.0,4.7,Michigan State University
intermediate,72.0,4969.0,4.7,IBM
intermediate,2.0,0.0,4.7,Coursera
beginner,18.0,24924.0,4.8,Vanderbilt University
advanced,32.0,8072.0,4.4,University of Colorado Boulder
beginner,66.0,0.0,4.7,National Taiwan University
beginner,12.0,20595.0,4.6,Nanjing University
beginner,24.0,0.0,4.9,University of Colorado Boulder
intermediate,60.0,18921.0,4.7,The University of Melbourne
intermediate,196.0,55838.0,4.6,École Polytechnique Fédérale de Lausanne
intermediate,48.0,9459.0,4.8,Universidad Nacional Autónoma de México
beginner,11.0,33784.0,4.7,University of Colorado Boulder
beginner,29.0,82941.0,4.8,Macquarie University
intermediate,120.0,0.0,4.7,Coursera
beginner,60.0,13409.0,4.7,Google Cloud
beginner,13.0,57746.0,4.8,Michigan State University
intermediate,14.0,2817.0,4.8,INSEAD
beginner,11.0,6417.0,4.7,"University of Maryland, College Park"
beginner,2.0,0.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,12.0,12221.0,4.7,University of Pennsylvania
intermediate,12.0,7185.0,4.5,University of Copenhagen
beginner,17.0,10006.0,4.6,École normale supérieure
beginner,29.0,44411.0,4.7,Peking University
beginner,53.0,37866.0,4.7,Peking University
intermediate,0.0,0.0,4.7,Coursera
beginner,1.5,7045.0,4.7,Coursera
beginner,20.0,90035.0,4.8,University of Cape Town
beginner,12.0,27141.0,4.6,University of Amsterdam
intermediate,11.0,15555.0,4.3,University of California San Diego
beginner,60.0,2292.0,4.7,University of California San Diego
beginner,64.0,1615.0,4.8,
intermediate,120.0,0.0,4.7,Coursera
beginner,72.0,4751.0,4.7,Berklee College of Music
beginner,20.0,26726.0,4.7,
beginner,24.0,9491.0,4.8,Imperial College London
beginner,120.0,65192.0,4.5,University of Amsterdam
beginner,1.0,2014.0,4.3,EIT Digital 
beginner,2.0,1720.0,4.7,Coursera
beginner,32.0,3429.0,4.8,Institute of Certified Professional Managers
intermediate,20.0,1733.0,4.8,Imperial College London
beginner,14.0,5386.0,4.8,University of Geneva
beginner,26.0,3094.0,4.4,Erasmus University Rotterdam
beginner,10.0,41370.0,4.8,National Research Tomsk State University
beginner,2.0,0.0,4.7,Coursera
beginner,2.0,2850.0,4.7,Coursera
beginner,36.0,1977.0,4.4,University of Colorado Boulder
beginner,30.0,9493.0,4.7,Case Western Reserve University
beginner,21.0,38656.0,4.7,Rice University
intermediate,31.0,6774.0,4.7,Peking University
intermediate,15.0,26957.0,4.9,Universidad de los Andes
intermediate,2.0,0.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
intermediate,9.0,9243.0,4.6,Universitat Autònoma de Barcelona
beginner,308.0,422468.0,4.5,
beginner,60.0,21014.0,4.9,Berklee College of Music
intermediate,72.0,12878.0,4.6,Universidad Nacional Autónoma de México
beginner,60.0,46606.0,4.8,University of Washington
intermediate,120.0,48409.0,4.6,"University of California, Irvine"
intermediate,120.0,0.0,4.7,Coursera
beginner,27.0,0.0,4.7,INSEAD
intermediate,96.0,28512.0,4.4,IBM
beginner,21.0,22852.0,4.9,University of Pennsylvania
beginner,19.0,2509.0,4.5,University of Cape Town
beginner,14.0,24281.0,4.7,HEC Paris
beginner,18.0,5511.0,4.8,Macquarie University
beginner,15.0,41482.0,4.5,"University of California, Santa Cruz"
intermediate,12.0,27504.0,4.7,Autodesk
beginner,13.0,7153.0,4.8,The Hong Kong University of Science and Technology
beginner,1.5,0.0,4.7,Coursera
advanced,1.5,1631.0,4.7,Coursera
intermediate,16.0,9633.0,4.3,University of Colorado System
beginner,128.0,15602.0,4.7,University of Colorado System
beginner,112.0,0.0,4.6,Xi'an Jiaotong University
intermediate,13.0,11246.0,4.2,Universitat Autònoma de Barcelona
beginner,17.0,1636.0,4.6,University of Michigan
beginner,80.0,19080.0,4.7,Rice University
intermediate,120.0,2630.0,4.7,Coursera
beginner,72.0,117812.0,4.7,
beginner,64.0,14677.0,4.3,Universidad Austral
beginner,96.0,21804.0,4.2,Michigan State University
beginner,120.0,5366.0,4.8,(ISC)²
beginner,9.0,12745.0,4.6,University of Michigan
intermediate,1.0,0.0,4.7,Coursera
intermediate,1.5,2621.0,4.7,Coursera
intermediate,60.0,7251.0,4.7,Google Cloud
beginner,17.0,30341.0,4.8,University of Pennsylvania
beginner,12.0,45999.0,4.6,University System of Georgia
intermediate,9.0,0.0,3.4,The State University of New York
beginner,13.0,207541.0,4.4,"University of California, Santa Cruz"
beginner,72.0,5248.0,4.6,University of Pennsylvania
beginner,12.0,2780.0,4.7,The Chinese University of Hong Kong
advanced,18.0,18844.0,4.7,Autodesk
beginner,11.0,3702.0,4.4,National University of Singapore
beginner,7.0,0.0,4.7,Universitat Autònoma de Barcelona
beginner,90.0,9945.0,4.7,Coursera
intermediate,64.0,7883.0,4.7,Google Cloud
beginner,10.0,36932.0,4.8,University of Pennsylvania
beginner,27.0,10424.0,4.7,INSEAD
beginner,13.0,7056.0,4.7,Northwestern University
intermediate,2.0,6968.0,4.7,Coursera
intermediate,120.0,0.0,4.7,Coursera
beginner,4.0,14583.0,4.7,"University of California, Irvine"
beginner,15.0,6674.0,4.9,Duke University
intermediate,13.0,9728.0,4.3,IBM
intermediate,2.0,0.0,4.7,Coursera
beginner,48.0,5744.0,4.5,"University of California, Irvine"
beginner,1.0,0.0,4.6,Moscow State Institute of International Relations (MGIMO) / МГИМО (Московский государственный институт международных отношений МИД России)
beginner,16.0,3197.0,4.7,INSEAD
advanced,16.0,31214.0,4.7,Autodesk
advanced,13.0,3567.0,4.7,Universitat Autònoma de Barcelona
intermediate,2.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
beginner,0.0,0.0,4.7,Coursera
beginner,14.0,104421.0,4.7,University of Pennsylvania
intermediate,28.0,9731.0,4.7,DeepLearning.AI
intermediate,2.0,4951.0,4.7,Coursera
intermediate,24.0,35223.0,4.9,University of Michigan
beginner,11.0,54344.0,4.7,University of Geneva
beginner,24.0,9096.0,4.8,University System of Georgia
intermediate,40.0,3875.0,4.8,University of Colorado System
intermediate,1.0,6741.0,4.7,Coursera
beginner,2.0,7450.0,4.7,Coursera
advanced,14.0,6024.0,4.7,Autodesk
beginner,0.0,0.0,4.7,
beginner,2.0,0.0,4.6,Moscow State Institute of International Relations (MGIMO) / МГИМО (Московский государственный институт международных отношений МИД России)
beginner,3.0,0.0,4.7,Google - Spectrum Sharing
intermediate,11.0,13624.0,4.4,Universitat Autònoma de Barcelona
beginner,11.0,0.0,4.7,The University of Sydney
intermediate,2.0,0.0,4.7,Coursera
intermediate,31.0,24127.0,4.7,DeepLearning.AI
intermediate,80.0,0.0,4.9,SAS
intermediate,2.0,13389.0,4.7,Coursera
intermediate,1.5,1511.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
intermediate,13.0,10876.0,3.9,
beginner,8.0,233657.0,4.6,Duke University
beginner,25.0,5999.0,3.9,University System of Georgia
intermediate,5.0,0.0,4.7,
beginner,8.0,14634.0,4.3,"University of California, Santa Cruz"
beginner,9.0,5693.0,3.9,Rutgers the State University of New Jersey
beginner,11.0,9613.0,4.8,Wesleyan University
beginner,192.0,28713.0,4.9,Arizona State University
intermediate,5.0,0.0,4.7,
intermediate,2.0,0.0,4.7,Coursera
intermediate,9.0,11756.0,4.7,Emory University
beginner,112.0,0.0,4.8,IBM
beginner,6.0,40140.0,4.5,
intermediate,9.0,0.0,4.7,
beginner,2.0,4817.0,4.7,Coursera
beginner,2.0,7475.0,4.7,Coursera
beginner,3.0,2618.0,4.7,Coursera
beginner,6.0,1784.0,4.2,EIT Digital 
beginner,22.0,35867.0,4.5,University of Colorado System
intermediate,61.0,6887.0,4.6,Peking University
beginner,15.0,21670.0,4.4,The State University of New York
intermediate,2.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,11.0,409796.0,4.8,Stanford University
beginner,0.0,0.0,4.7,
beginner,2.0,0.0,4.7,Coursera
intermediate,36.0,2039.0,4.6,SAS
advanced,132.0,2983.0,4.8,IBM
beginner,1.0,0.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,1.5,0.0,4.7,Coursera
beginner,90.0,4549.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,64.0,0.0,4.9,University of Colorado Boulder
beginner,48.0,2641.0,4.8,Universidad Nacional Autónoma de México
beginner,60.0,0.0,4.6,IBM
intermediate,140.0,272590.0,4.5,University of Michigan
beginner,72.0,9125.0,4.8,IESE Business School
intermediate,120.0,24937.0,4.7,Arizona State University
intermediate,64.0,2652.0,4.7,Google Cloud
beginner,64.0,29013.0,4.6,IBM
intermediate,8.0,4454.0,4.7,Google Cloud
beginner,80.0,69035.0,4.5,Duke University
beginner,112.0,48503.0,4.8,Rice University
beginner,15.0,17362.0,4.7,The University of Edinburgh
beginner,16.0,0.0,4.7,Shanghai Jiao Tong University
beginner,20.0,2847.0,4.8,"University of California, Davis"
beginner,8.0,4575.0,4.9,National Research Tomsk State University
beginner,272.0,9735.0,4.4,Peking University
beginner,11.0,7026.0,4.3,University of Science and Technology of China
intermediate,640.0,16163.0,4.9,Moscow Institute of Physics and Technology
intermediate,7.0,19660.0,4.8,National Research Tomsk State University
beginner,96.0,11654.0,4.2,"University of Maryland, College Park"
beginner,14.0,43820.0,4.7,Nanjing University
intermediate,40.0,21665.0,3.9,University of Toronto
beginner,84.0,12700.0,4.4,HSE University
beginner,48.0,5907.0,4.8,Berklee College of Music
intermediate,48.0,5525.0,4.7,
intermediate,32.0,1826.0,4.7,Arizona State University
beginner,2.0,0.0,4.7,Coursera
intermediate,8.0,2039.0,4.9,Novosibirsk State University 
beginner,48.0,2333.0,4.8,Universidad de los Andes
beginner,28.0,7827.0,4.5,Shanghai Jiao Tong University
beginner,140.0,2558.0,4.7,Saint Petersburg State University
advanced,23.0,2624.0,4.7,Xi'an Jiaotong University
beginner,1.5,0.0,4.7,Coursera
beginner,0.0,0.0,4.7,Coursera
beginner,60.0,4641.0,4.3,National Research Tomsk State University
beginner,12.0,2371.0,4.7,The University of Edinburgh
beginner,60.0,13884.0,4.7,Berklee College of Music
intermediate,64.0,10419.0,4.5,HSE University
intermediate,64.0,25633.0,4.0,University of Colorado System
beginner,12.0,6296.0,4.7,National Research Nuclear University MEPhI
beginner,0.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,15.0,15166.0,4.9,National Taiwan University
beginner,15.0,2982.0,4.6,Shanghai Jiao Tong University
beginner,60.0,29032.0,4.6,"University of Maryland, College Park"
beginner,36.0,0.0,4.1,University at Buffalo
beginner,32.0,8909.0,4.6,University of Pennsylvania
intermediate,160.0,0.0,4.7,HSE University
beginner,48.0,23077.0,4.6,California Institute of the Arts
beginner,32.0,4441.0,4.4,Saint Petersburg State University
beginner,120.0,56736.0,4.6,University of California San Diego
beginner,60.0,11013.0,4.8,Universidad de los Andes
beginner,44.0,10993.0,4.6,"University of California, Irvine"
beginner,50.0,5554.0,4.7,Moscow Institute of Physics and Technology
beginner,29.0,0.0,4.7,IBM
intermediate,25.0,2018.0,4.9,The University of Hong Kong
beginner,9.0,6728.0,4.8,University of Pennsylvania
beginner,32.0,3007.0,4.7,IBM
beginner,80.0,0.0,4.7,Michigan State University
beginner,168.0,20834.0,4.7,Peking University
beginner,1.0,0.0,4.7,Coursera
intermediate,24.0,21040.0,4.6,"University of California, Irvine"
beginner,80.0,0.0,4.4,National Research Nuclear University MEPhI
beginner,40.0,7773.0,4.5,University of Pennsylvania
intermediate,112.0,22325.0,4.7,"University of Maryland, College Park"
beginner,9.0,1597.0,4.9,National Research Tomsk State University
beginner,60.0,19266.0,4.5,Copenhagen Business School
beginner,13.0,3986.0,4.8,Indian School of Business
beginner,12.0,8199.0,4.8,University of Washington
beginner,26.0,0.0,4.7,National Taiwan University
beginner,19.0,2075.0,4.8,National Taiwan University
intermediate,40.0,5077.0,4.7,Google Cloud
beginner,40.0,27150.0,4.5,Wesleyan University
intermediate,96.0,16246.0,4.8,Macquarie University
beginner,48.0,0.0,4.7,Codio
beginner,60.0,6478.0,4.5,"University of California, Davis"
intermediate,60.0,2045.0,4.1,Moscow Institute of Physics and Technology
beginner,24.0,4820.0,4.7,Yale University
beginner,40.0,0.0,4.8,Lund University
beginner,24.0,0.0,4.7,Google Cloud
beginner,17.0,1849.0,4.7,Università Bocconi
beginner,11.0,10931.0,4.7,Peking University
beginner,39.0,12541.0,4.8,HSE University
beginner,28.0,3107.0,4.7,National Taiwan University
beginner,40.0,3357.0,4.7,University of Colorado Boulder
intermediate,128.0,51118.0,4.3,University of Illinois at Urbana-Champaign
beginner,60.0,19608.0,4.6,University System of Georgia
beginner,28.0,0.0,4.5,Google Cloud
beginner,60.0,2040.0,4.6,ESSEC Business School
intermediate,168.0,0.0,4.7,Universidad de los Andes
beginner,84.0,9733.0,4.5,"University of California, Irvine"
beginner,32.0,0.0,4.1,IBM
intermediate,96.0,6220.0,4.8,École Polytechnique Fédérale de Lausanne
beginner,32.0,0.0,4.8,LearnQuest
beginner,4.0,3124.0,4.7,Saint Petersburg State University
intermediate,19.0,2810.0,4.5,DeepLearning.AI
beginner,17.0,2065.0,4.5,University of California San Diego
beginner,10.0,3300.0,4.6,Fudan University
beginner,16.0,3746.0,4.7,National Taiwan University
beginner,144.0,38982.0,4.5,University of California San Diego
intermediate,56.0,2879.0,4.2,University of Colorado System
beginner,32.0,0.0,3.4,University of Minnesota
beginner,24.0,0.0,4.7,"University of California, Irvine"
beginner,48.0,5499.0,4.7,University of Colorado Boulder
intermediate,140.0,57509.0,4.7,University of California San Diego
beginner,36.0,0.0,4.7,IBM
beginner,72.0,6347.0,4.7,IE Business School
beginner,6.0,6785.0,4.8,DeepLearning.AI
beginner,9.0,2553.0,4.4,University of Science and Technology of China
beginner,9.0,3164.0,4.8,National Taiwan University
beginner,72.0,14634.0,4.5,Universitat Autònoma de Barcelona
beginner,48.0,6090.0,4.7,Yale University
beginner,29.0,76110.0,4.9,HSE University
beginner,40.0,20020.0,4.7,University of Colorado System
beginner,160.0,176401.0,4.7,University of Illinois at Urbana-Champaign
beginner,48.0,9395.0,4.7,Google Cloud
beginner,24.0,3051.0,4.5,"University of California, Irvine"
intermediate,120.0,85597.0,4.8,"University of California, Irvine"
beginner,24.0,3180.0,4.8,Universidade de São Paulo
beginner,80.0,0.0,4.9,IBM
intermediate,120.0,29589.0,4.7,Arizona State University
beginner,30.0,38814.0,4.9,HSE University
beginner,16.0,3079.0,4.6,University of Washington
beginner,8.0,0.0,4.4,Duke University
beginner,14.0,0.0,4.7,Fudan University
beginner,8.0,7101.0,4.8,National Taiwan University
beginner,96.0,99446.0,4.5,University of California San Diego
intermediate,64.0,64530.0,4.4,"University of Maryland, College Park"
beginner,40.0,16807.0,4.8,University of Minnesota
beginner,72.0,11374.0,4.8,Institute for the Future
beginner,72.0,2736.0,4.8,Imperial College London
beginner,80.0,201766.0,4.6,Duke University
beginner,56.0,10015.0,4.6,Universidad Nacional Autónoma de México
beginner,32.0,5362.0,4.7,University of Virginia
beginner,10.0,0.0,4.7,IBM
beginner,17.0,0.0,4.7,Technion - Israel Institute of Technology
beginner,9.0,5076.0,4.9,National Taiwan University
beginner,84.0,19259.0,4.8,University of Colorado System
beginner,120.0,0.0,5.0,IBM
intermediate,36.0,0.0,4.8,Google Cloud
beginner,48.0,4274.0,4.7,New York University
intermediate,37.0,6210.0,3.6,Peking University
intermediate,48.0,4921.0,4.4,"University of California, Davis"
beginner,96.0,36813.0,4.5,Rice University
intermediate,144.0,103972.0,4.7,The Hong Kong University of Science and Technology
beginner,1.0,0.0,4.7,Coursera
beginner,144.0,21357.0,4.7,University at Buffalo
intermediate,48.0,11548.0,4.6,Duke University
beginner,12.0,2562.0,4.2,Technion - Israel Institute of Technology
beginner,26.0,12817.0,4.8,National Taiwan University
beginner,22.0,10685.0,4.5,National Research Tomsk State University
beginner,30.0,0.0,4.6,Fudan University
beginner,40.0,22160.0,4.8,Universidad Nacional Autónoma de México
intermediate,60.0,31278.0,4.7,Google Cloud
beginner,72.0,10353.0,4.8,Macquarie University
beginner,60.0,13421.0,4.6,
beginner,84.0,2802.0,4.5,Arizona State University
beginner,72.0,18182.0,4.7,Michigan State University
beginner,80.0,19244.0,4.3,EDHEC Business School
intermediate,180.0,62407.0,4.6,The Hong Kong University of Science and Technology
intermediate,1.0,0.0,4.7,Coursera
intermediate,96.0,0.0,4.1,Imperial College London
beginner,29.0,0.0,4.6,National Research Nuclear University MEPhI
intermediate,12.0,0.0,5.0,ESSEC Business School
beginner,6.0,0.0,4.5,
beginner,8.0,1858.0,4.5,University of Science and Technology of China
beginner,18.0,2088.0,5.0,The Chinese University of Hong Kong
intermediate,60.0,4178.0,4.7,Imperial College London
beginner,24.0,77885.0,4.7,Wesleyan University
beginner,48.0,19049.0,4.8,Universidad Nacional Autónoma de México
beginner,40.0,58091.0,4.7,University of Geneva
beginner,96.0,9469.0,3.8,Universidad Austral
beginner,40.0,16963.0,4.5,University of Colorado Boulder
intermediate,100.0,10843.0,4.6,Moscow Institute of Physics and Technology
intermediate,22.0,0.0,4.7,IBM
beginner,2.0,0.0,3.6,Moscow State Institute of International Relations (MGIMO) / МГИМО (Московский государственный институт международных отношений МИД России)
beginner,9.0,3429.0,4.5,University of Pennsylvania
beginner,14.0,2741.0,4.7,National Taiwan University
advanced,112.0,5926.0,4.8,Autodesk
beginner,80.0,3445.0,4.5,"University of Maryland, College Park"
intermediate,1.0,0.0,4.7,Coursera
beginner,60.0,442845.0,4.7,Georgia Institute of Technology
beginner,64.0,33734.0,4.8,Rice University
beginner,32.0,32167.0,4.7,Rice University
beginner,64.0,25167.0,4.7,University of Colorado Boulder
intermediate,48.0,0.0,5.0,
beginner,40.0,0.0,4.5,Google Cloud
beginner,5.0,0.0,4.4,Moscow State Institute of International Relations (MGIMO) / МГИМО (Московский государственный институт международных отношений МИД России)
beginner,14.0,2587.0,4.6,Fudan University
intermediate,80.0,29642.0,4.8,Autodesk
intermediate,80.0,0.0,4.8,LearnQuest
beginner,21.0,6862.0,4.6,Peking University
beginner,1.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
intermediate,64.0,7596.0,4.6,University of Colorado Boulder
beginner,72.0,203891.0,4.7,California Institute of the Arts
beginner,72.0,7903.0,4.8,IE Business School
beginner,64.0,33922.0,4.7,University at Buffalo
intermediate,84.0,1795.0,4.8,Rice University
beginner,48.0,27820.0,4.7,Google Cloud
intermediate,47.0,0.0,4.7,IBM
intermediate,12.0,6537.0,4.7,National Taiwan University
beginner,23.0,6281.0,4.9,National Taiwan University
intermediate,112.0,10238.0,4.9,Autodesk
beginner,88.0,146148.0,4.5,"University of California, Irvine"
beginner,27.0,3803.0,4.6,University of Illinois at Urbana-Champaign
intermediate,25.0,9675.0,4.8,Peter the Great St. Petersburg Polytechnic University
